classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
156203815,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,32.71,2019-03-28 18:28:57 UTC,,,"{""source"":""api"",""session"":""4366d00c853a333ce13423e08121b7c4e21adf0d7d05f0d46483bbd221185be5"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:28:10.354Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:28:57.145Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":818,""clientHeight"":546,""naturalWidth"":818,""naturalHeight"":545}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Clustered cumulus""}]","{""31656111"":{""retired"":null,""i"":""1792"",""j"":""1536"",""lat"":""20.3807086945"",""lon"":""-55.8821601868"",""date"":""2012-01-25 17:10:00"",""name"":""MYD02HKM.A2012025.1710.061_index_1792_index_1536"",""low_cf"":""0.526532819577"",""granule"":""MYD02HKM.A2012025.1710"",""high_cf"":""0.030456542968799998"",""refl_img"":""MYD02HKM.A2012025.1710.061_index_1792_index_1536.scene.png"",""context_img"":""MYD02HKM.A2012025.1710.061_index_1792_index_1536.context.png"",""sensor_zenith"":""14.09""}}",31656111
156203875,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,32.71,2019-03-28 18:29:19 UTC,,,"{""source"":""api"",""session"":""4366d00c853a333ce13423e08121b7c4e21adf0d7d05f0d46483bbd221185be5"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:28:58.075Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:29:19.014Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":822,""clientHeight"":546,""naturalWidth"":822,""naturalHeight"":545}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Disorganized MCC""}]","{""31657121"":{""retired"":null,""i"":""0"",""j"":""1280"",""lat"":""19.584177017200002"",""lon"":""-137.393081665"",""date"":""2012-04-26 22:30:00"",""name"":""MYD02HKM.A2012117.2230.061_index_0000_index_1280"",""low_cf"":""0.704420760547"",""granule"":""MYD02HKM.A2012117.2230"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012117.2230.061_index_0000_index_1280.scene.png"",""context_img"":""MYD02HKM.A2012117.2230.061_index_0000_index_1280.context.png"",""sensor_zenith"":""2.51""}}",31657121
156203914,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,32.71,2019-03-28 18:29:31 UTC,,,"{""source"":""api"",""session"":""4366d00c853a333ce13423e08121b7c4e21adf0d7d05f0d46483bbd221185be5"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:29:20.087Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:29:31.210Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Suppressed cumulus""}]","{""31657950"":{""retired"":null,""i"":""2816"",""j"":""512"",""lat"":""34.1266517639"",""lon"":""-11.388475418099999"",""date"":""2012-04-09 13:40:00"",""name"":""MYD02HKM.A2012100.1340.061_index_2816_index_0512"",""low_cf"":""0.293557878921"",""granule"":""MYD02HKM.A2012100.1340"",""high_cf"":""0.025085449218799998"",""refl_img"":""MYD02HKM.A2012100.1340.061_index_2816_index_0512.scene.png"",""context_img"":""MYD02HKM.A2012100.1340.061_index_2816_index_0512.context.png"",""sensor_zenith"":""32.5""}}",31657950
156203943,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,32.71,2019-03-28 18:29:41 UTC,,,"{""source"":""api"",""session"":""4366d00c853a333ce13423e08121b7c4e21adf0d7d05f0d46483bbd221185be5"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:29:32.565Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:29:41.007Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Too much 'bowtie' (striping from high viewing angle)""}]","{""31672396"":{""retired"":null,""i"":""3328"",""j"":""256"",""lat"":""-29.973819732666016"",""lon"":""10.712182998657227"",""date"":""2012-10-08 12:45:00"",""name"":""MYD02HKM.A2012282.1245.061_index_3328_index_0256"",""low_cf"":""0.50079345703125"",""granule"":""MYD02HKM.A2012282.1245"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012282.1245.061_index_3328_index_0256.scene.png"",""context_img"":""MYD02HKM.A2012282.1245.061_index_3328_index_0256.context.png"",""sensor_zenith"":""44.86""}}",31672396
156203971,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,32.71,2019-03-28 18:29:51 UTC,,,"{""source"":""api"",""session"":""4366d00c853a333ce13423e08121b7c4e21adf0d7d05f0d46483bbd221185be5"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:29:42.917Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:29:51.689Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":822,""clientHeight"":546,""naturalWidth"":822,""naturalHeight"":545}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Open-cellular MCC""}]","{""31652441"":{""retired"":null,""i"":""1536"",""j"":""256"",""lat"":""23.204441070599998"",""lon"":""-30.186164855999998"",""date"":""2012-01-31 14:55:00"",""name"":""MYD02HKM.A2012031.1455.061_index_1536_index_0256"",""low_cf"":""0.38813999114"",""granule"":""MYD02HKM.A2012031.1455"",""high_cf"":""0.01953125"",""refl_img"":""MYD02HKM.A2012031.1455.061_index_1536_index_0256.scene.png"",""context_img"":""MYD02HKM.A2012031.1455.061_index_1536_index_0256.context.png"",""sensor_zenith"":""44.74""}}",31652441
156203985,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,32.71,2019-03-28 18:29:59 UTC,,,"{""source"":""api"",""session"":""4366d00c853a333ce13423e08121b7c4e21adf0d7d05f0d46483bbd221185be5"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:29:52.528Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:29:59.054Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Mixed/No dominant type""}]","{""31656819"":{""retired"":null,""i"":""2048"",""j"":""2048"",""lat"":""25.7578811646"",""lon"":""-64.6898422241"",""date"":""2012-01-26 17:55:00"",""name"":""MYD02HKM.A2012026.1755.061_index_2048_index_2048"",""low_cf"":""0.2841796875"",""granule"":""MYD02HKM.A2012026.1755"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012026.1755.061_index_2048_index_2048.scene.png"",""context_img"":""MYD02HKM.A2012026.1755.061_index_2048_index_2048.context.png"",""sensor_zenith"":""37.76""}}",31656819
156203992,jmohrmann,1836019,88d0dbc6c2571302db2d,8716,classify_128km,33.74,2019-03-28 18:30:01 UTC,,,"{""source"":""api"",""session"":""4c06af6422aee68374e1f1b127b075376cede4b8418a62b6819b29a63a4634a4"",""viewport"":{""width"":1365,""height"":723},""started_at"":""2019-03-28T18:29:51.402Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:29:55.689Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":651,""clientHeight"":651,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Suppressed cumulus""}]","{""31650954"":{""retired"":null,""i"":""256"",""j"":""2048"",""lat"":""9.38272380829"",""lon"":""-135.568786621"",""date"":""2012-01-10 22:45:00"",""name"":""MYD02HKM.A2012010.2245.061_index_0256_index_2048"",""low_cf"":""0.380535879273"",""granule"":""MYD02HKM.A2012010.2245"",""high_cf"":""0.0001220703125"",""refl_img"":""MYD02HKM.A2012010.2245.061_index_0256_index_2048.scene.png"",""context_img"":""MYD02HKM.A2012010.2245.061_index_0256_index_2048.context.png"",""sensor_zenith"":""37.74""}}",31650954
156204020,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,32.71,2019-03-28 18:30:11 UTC,,,"{""source"":""api"",""session"":""4366d00c853a333ce13423e08121b7c4e21adf0d7d05f0d46483bbd221185be5"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:30:01.472Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:30:11.364Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Too much sun glint""}]","{""31674002"":{""retired"":null,""i"":""1024"",""j"":""512"",""lat"":""-68.80264282226561"",""lon"":""-168.6334228515625"",""date"":""2012-10-11 01:30:00"",""name"":""MYD02HKM.A2012285.0130.061_index_1024_index_0512"",""low_cf"":""0.9826237496794051"",""granule"":""MYD02HKM.A2012285.0130"",""high_cf"":""0.001220703125"",""refl_img"":""MYD02HKM.A2012285.0130.061_index_1024_index_0512.scene.png"",""context_img"":""MYD02HKM.A2012285.0130.061_index_1024_index_0512.context.png"",""sensor_zenith"":""32.69""}}",31674002
156204054,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,33.74,2019-03-28 18:30:25 UTC,,,"{""source"":""api"",""session"":""9aaf03ad0d6b49dfa390c9956380d5bd6bc2301085cdb2d5d11f7e428964025b"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:30:17.396Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:30:25.001Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Mixed/No dominant type""}]","{""31659775"":{""retired"":null,""i"":""1536"",""j"":""1536"",""lat"":""-28.6972312927"",""lon"":""-9.34687519073"",""date"":""2012-04-13 14:35:00"",""name"":""MYD02HKM.A2012104.1435.061_index_1536_index_1536"",""low_cf"":""0.414611816406"",""granule"":""MYD02HKM.A2012104.1435"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012104.1435.061_index_1536_index_1536.scene.png"",""context_img"":""MYD02HKM.A2012104.1435.061_index_1536_index_1536.context.png"",""sensor_zenith"":""14.06""}}",31659775
156204059,jmohrmann,1836019,88d0dbc6c2571302db2d,8716,classify_128km,33.74,2019-03-28 18:30:26 UTC,,,"{""source"":""api"",""session"":""4c06af6422aee68374e1f1b127b075376cede4b8418a62b6819b29a63a4634a4"",""viewport"":{""width"":1365,""height"":723},""started_at"":""2019-03-28T18:29:57.203Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:30:21.255Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":651,""clientHeight"":651,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":814,""clientHeight"":542,""naturalWidth"":818,""naturalHeight"":545}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Clustered cumulus""}]","{""31669676"":{""retired"":null,""i"":""3072"",""j"":""768"",""lat"":""9.29922008514"",""lon"":""-170.002197266"",""date"":""2012-10-23 00:40:00"",""name"":""MYD02HKM.A2012297.0040.061_index_3072_index_0768"",""low_cf"":""0.37779778749700005"",""granule"":""MYD02HKM.A2012297.0040"",""high_cf"":""0.0489501953125"",""refl_img"":""MYD02HKM.A2012297.0040.061_index_3072_index_0768.scene.png"",""context_img"":""MYD02HKM.A2012297.0040.061_index_3072_index_0768.context.png"",""sensor_zenith"":""20.69""}}",31669676
156204067,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,33.74,2019-03-28 18:30:28 UTC,,,"{""source"":""api"",""session"":""9aaf03ad0d6b49dfa390c9956380d5bd6bc2301085cdb2d5d11f7e428964025b"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:30:25.924Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:30:28.769Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Suppressed cumulus""}]","{""31666651"":{""retired"":null,""i"":""512"",""j"":""256"",""lat"":""-3.15320205688"",""lon"":""-119.706787109"",""date"":""2012-07-11 21:10:00"",""name"":""MYD02HKM.A2012193.2110.061_index_0512_index_0256"",""low_cf"":""0.264831542969"",""granule"":""MYD02HKM.A2012193.2110"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012193.2110.061_index_0512_index_0256.scene.png"",""context_img"":""MYD02HKM.A2012193.2110.061_index_0512_index_0256.context.png"",""sensor_zenith"":""44.78""}}",31666651
156204087,jmohrmann,1836019,88d0dbc6c2571302db2d,8716,classify_128km,33.74,2019-03-28 18:30:36 UTC,,,"{""source"":""api"",""session"":""4c06af6422aee68374e1f1b127b075376cede4b8418a62b6819b29a63a4634a4"",""viewport"":{""width"":1365,""height"":723},""started_at"":""2019-03-28T18:30:22.541Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:30:30.959Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":651,""clientHeight"":651,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Too much 'bowtie' (striping from high viewing angle)""}]","{""31651357"":{""retired"":null,""i"":""2048"",""j"":""2048"",""lat"":""2.66700839996"",""lon"":""-114.08631897"",""date"":""2012-01-15 21:25:00"",""name"":""MYD02HKM.A2012015.2125.061_index_2048_index_2048"",""low_cf"":""0.767761230469"",""granule"":""MYD02HKM.A2012015.2125"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012015.2125.061_index_2048_index_2048.scene.png"",""context_img"":""MYD02HKM.A2012015.2125.061_index_2048_index_2048.context.png"",""sensor_zenith"":""37.74""}}",31651357
156204095,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,33.74,2019-03-28 18:30:40 UTC,,,"{""source"":""api"",""session"":""9aaf03ad0d6b49dfa390c9956380d5bd6bc2301085cdb2d5d11f7e428964025b"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:30:29.572Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:30:39.831Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Mixed/No dominant type""}]","{""31668414"":{""retired"":null,""i"":""2304"",""j"":""256"",""lat"":""18.1646575928"",""lon"":""-55.100898742700004"",""date"":""2012-07-16 16:40:00"",""name"":""MYD02HKM.A2012198.1640.061_index_2304_index_0256"",""low_cf"":""0.289410901083"",""granule"":""MYD02HKM.A2012198.1640"",""high_cf"":""0.00079345703125"",""refl_img"":""MYD02HKM.A2012198.1640.061_index_2304_index_0256.scene.png"",""context_img"":""MYD02HKM.A2012198.1640.061_index_2304_index_0256.context.png"",""sensor_zenith"":""44.74""}}",31668414
156204115,jmohrmann,1836019,88d0dbc6c2571302db2d,8716,classify_128km,33.74,2019-03-28 18:30:46 UTC,,,"{""source"":""api"",""session"":""4c06af6422aee68374e1f1b127b075376cede4b8418a62b6819b29a63a4634a4"",""viewport"":{""width"":1365,""height"":723},""started_at"":""2019-03-28T18:30:32.112Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:30:40.450Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":651,""clientHeight"":651,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":814,""clientHeight"":542,""naturalWidth"":818,""naturalHeight"":545}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Suppressed cumulus""}]","{""31670953"":{""retired"":null,""i"":""3072"",""j"":""768"",""lat"":""14.9530582428"",""lon"":""-64.6486053467"",""date"":""2012-10-03 17:35:00"",""name"":""MYD02HKM.A2012277.1735.061_index_3072_index_0768"",""low_cf"":""0.22048750385699997"",""granule"":""MYD02HKM.A2012277.1735"",""high_cf"":""0.00506591796875"",""refl_img"":""MYD02HKM.A2012277.1735.061_index_3072_index_0768.scene.png"",""context_img"":""MYD02HKM.A2012277.1735.061_index_3072_index_0768.context.png"",""sensor_zenith"":""20.68""}}",31670953
156204137,jmohrmann,1836019,88d0dbc6c2571302db2d,8716,classify_128km,33.74,2019-03-28 18:30:52 UTC,,,"{""source"":""api"",""session"":""4c06af6422aee68374e1f1b127b075376cede4b8418a62b6819b29a63a4634a4"",""viewport"":{""width"":1365,""height"":723},""started_at"":""2019-03-28T18:30:41.455Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:30:46.625Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":651,""clientHeight"":651,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Suppressed cumulus""}]","{""31654712"":{""retired"":null,""i"":""2560"",""j"":""256"",""lat"":""-9.11572360992"",""lon"":""-98.35255432129999"",""date"":""2012-01-22 19:50:00"",""name"":""MYD02HKM.A2012022.1950.061_index_2560_index_0256"",""low_cf"":""0.151428222656"",""granule"":""MYD02HKM.A2012022.1950"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012022.1950.061_index_2560_index_0256.scene.png"",""context_img"":""MYD02HKM.A2012022.1950.061_index_2560_index_0256.context.png"",""sensor_zenith"":""44.78""}}",31654712
156204138,robwood2,1837137,d0a2d45192ca30ac4048,8716,classify_128km,33.74,2019-03-28 18:30:53 UTC,,,"{""source"":""api"",""session"":""9aaf03ad0d6b49dfa390c9956380d5bd6bc2301085cdb2d5d11f7e428964025b"",""viewport"":{""width"":1866,""height"":1043},""started_at"":""2019-03-28T18:30:40.870Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2019-03-28T18:30:52.779Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":939,""clientHeight"":939,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":818,""clientHeight"":546,""naturalWidth"":818,""naturalHeight"":545}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Mixed/No dominant type""}]","{""31657697"":{""retired"":null,""i"":""1536"",""j"":""256"",""lat"":""24.420032501199998"",""lon"":""-166.52671814"",""date"":""2012-04-29"",""name"":""MYD02HKM.A2012120.0000.061_index_1536_index_0256"",""low_cf"":""0.680128893663"",""granule"":""MYD02HKM.A2012120.0000"",""high_cf"":""0.0523071289062"",""refl_img"":""MYD02HKM.A2012120.0000.061_index_1536_index_0256.scene.png"",""context_img"":""MYD02HKM.A2012120.0000.061_index_1536_index_0256.context.png"",""sensor_zenith"":""44.74""}}",31657697
